order_id,product,category,region,sales_amount,quantity,order_date
7320,Chair,Furniture,East,1102,1,2023-01-26
7321,Desk,Electronics,South,1820,4,2023-05-14
7322,Chair,Electronics,South,896,5,2023-02-13
7323,Tablet,Furniture,South,1515,1,2023-07-23
7324,Tablet,Furniture,East,417,3,2023-07-11
7325,Phone,Electronics,South,846,3,2023-10-17
7326,Laptop,Furniture,South,811,3,2023-07-06
7327,Tablet,Furniture,East,110,2,2023-08-07
7328,Laptop,Electronics,South,1173,2,2023-12-08
7329,Desk,Furniture,North,1691,3,2023-05-08
7330,Desk,Electronics,South,1517,4,2023-01-10
7331,Chair,Furniture,North,1963,3,2023-12-16
7332,Phone,Furniture,South,651,5,2023-07-22
7333,Tablet,Electronics,West,622,4,2023-05-08
7334,Desk,Electronics,North,1082,2,2023-08-25
7335,Laptop,Furniture,North,1161,5,2023-06-08
7336,Phone,Electronics,North,1504,4,2023-07-22
7337,Chair,Furniture,West,346,3,2023-04-25
7338,Phone,Electronics,West,579,1,2023-03-02
7339,Laptop,Furniture,North,1391,4,2023-02-05
7340,Desk,Electronics,North,1566,4,2023-06-11
7341,Chair,Electronics,South,1106,5,2023-01-13
7342,Desk,Electronics,South,1498,1,2023-10-10
7343,Laptop,Electronics,West,1144,4,2023-01-05
7344,Laptop,Furniture,East,655,5,2023-02-24
7345,Desk,Electronics,West,1890,1,2023-04-06
7346,Chair,Electronics,South,1392,3,2023-02-02
7347,Laptop,Electronics,West,249,1,2023-11-15
7348,Phone,Furniture,North,1150,4,2023-03-30
7349,Phone,Electronics,West,1817,5,2023-12-14
7350,Chair,Electronics,West,1035,5,2023-08-27
7351,Desk,Furniture,East,1924,5,2023-08-22
7352,Tablet,Furniture,West,1424,4,2023-09-06
7353,Tablet,Furniture,West,1016,5,2023-06-13
7354,Tablet,Electronics,North,950,2,2023-12-25
7355,Desk,Furniture,West,1396,4,2023-12-29
7356,Chair,Electronics,South,614,2,2023-12-17
7357,Desk,Electronics,East,1796,4,2023-07-21
7358,Desk,Furniture,East,1531,4,2023-06-27
7359,Laptop,Electronics,South,408,3,2023-04-21
7360,Phone,Electronics,North,576,2,2023-08-03
7361,Phone,Electronics,West,1246,4,2023-05-19
7362,Desk,Electronics,North,1894,5,2023-06-08
7363,Phone,Electronics,West,1818,2,2023-06-09
7364,Desk,Furniture,East,905,3,2023-10-31
7365,Phone,Electronics,West,582,3,2023-10-29
7366,Phone,Furniture,South,540,1,2023-11-23
7367,Desk,Electronics,North,1854,4,2023-08-15
7368,Desk,Furniture,East,376,5,2023-08-25
7369,Tablet,Furniture,South,368,1,2023-11-08
7370,Chair,Electronics,West,382,1,2023-11-13
7371,Desk,Furniture,East,1133,4,2023-07-11
7372,Phone,Electronics,South,603,4,2023-06-29
7373,Tablet,Electronics,South,122,5,2023-03-16
7374,Laptop,Furniture,West,111,4,2023-07-03
7375,Laptop,Furniture,West,1615,4,2023-09-07
7376,Desk,Electronics,North,1054,2,2023-04-19
7377,Phone,Electronics,West,385,3,2023-01-25
7378,Chair,Furniture,North,1414,4,2023-10-05
7379,Tablet,Furniture,West,375,1,2023-12-28
7380,Tablet,Furniture,North,1436,4,2023-08-21
7381,Tablet,Electronics,South,837,2,2023-04-20
7382,Desk,Electronics,East,1373,1,2023-10-23
7383,Laptop,Furniture,North,1827,3,2023-09-05
7384,Tablet,Furniture,South,986,3,2023-12-23
7385,Laptop,Electronics,East,674,4,2023-06-05
7386,Laptop,Furniture,South,658,5,2023-02-22
7387,Chair,Furniture,East,1755,3,2023-08-14
7388,Chair,Furniture,North,1293,4,2023-05-13
7389,Chair,Furniture,East,1593,4,2023-09-16
7390,Chair,Electronics,North,573,3,2023-09-07
7391,Laptop,Electronics,East,1167,5,2023-04-22
7392,Tablet,Electronics,East,439,5,2023-03-07
7393,Laptop,Furniture,East,1686,4,2023-05-04
7394,Tablet,Furniture,North,738,1,2023-10-06
7395,Phone,Electronics,East,1773,4,2023-01-29
7396,Tablet,Electronics,East,1301,2,2023-05-22
7397,Desk,Electronics,North,742,5,2023-02-08
7398,Phone,Furniture,West,1187,4,2023-07-22
7399,Chair,Electronics,East,276,1,2023-02-25
7400,Tablet,Furniture,South,1056,3,2023-03-24
7401,Desk,Furniture,North,1382,5,2023-05-13
7402,Tablet,Furniture,West,386,2,2023-09-10
7403,Tablet,Furniture,South,1185,2,2023-08-30
7404,Laptop,Furniture,North,254,1,2023-12-29
7405,Tablet,Furniture,North,302,2,2023-12-10
7406,Laptop,Electronics,West,1732,4,2023-12-19
7407,Tablet,Furniture,West,1579,2,2023-08-24
7408,Phone,Furniture,North,1295,3,2023-10-14
7409,Chair,Electronics,East,574,5,2023-11-14
7410,Laptop,Furniture,West,1983,4,2023-06-22
7411,Phone,Electronics,South,636,4,2023-10-19
7412,Phone,Furniture,South,1048,3,2023-11-17
7413,Tablet,Electronics,South,879,2,2023-11-25
7414,Chair,Electronics,East,532,3,2023-09-09
7415,Desk,Furniture,South,1935,1,2023-02-09
7416,Laptop,Furniture,East,1762,5,2023-09-07
7417,Tablet,Electronics,South,348,5,2023-01-09
7418,Tablet,Furniture,West,1870,3,2023-09-01
7419,Desk,Electronics,South,1439,5,2023-04-27
7420,Phone,Electronics,East,1461,4,2023-09-05
7421,Laptop,Furniture,West,1306,3,2023-08-27
7422,Chair,Furniture,East,386,3,2023-07-01
7423,Phone,Furniture,West,906,3,2023-04-04
7424,Desk,Electronics,East,358,3,2023-03-31
7425,Phone,Electronics,South,519,1,2023-05-03
7426,Desk,Furniture,East,366,5,2023-02-25
7427,Phone,Furniture,South,1516,4,2023-12-08
7428,Desk,Electronics,North,953,4,2023-05-19
7429,Tablet,Furniture,North,1441,5,2023-11-28
7430,Desk,Furniture,North,134,4,2023-12-18
7431,Phone,Electronics,South,979,3,2023-10-10
7432,Chair,Furniture,West,395,1,2023-01-02
7433,Tablet,Electronics,North,1434,1,2023-10-25
7434,Tablet,Electronics,West,1568,5,2023-11-15
7435,Chair,Furniture,South,1845,5,2023-01-13
7436,Chair,Furniture,West,973,4,2023-08-19
7437,Phone,Furniture,East,1507,3,2023-06-21
7438,Tablet,Electronics,East,814,5,2023-12-10
7439,Chair,Electronics,West,1181,4,2023-11-02
7440,Phone,Furniture,West,1022,4,2023-07-26
7441,Desk,Furniture,West,1593,1,2023-05-28
7442,Desk,Electronics,North,505,3,2023-07-17
7443,Chair,Furniture,South,1273,1,2023-07-01
7444,Chair,Furniture,East,607,4,2023-08-29
7445,Laptop,Furniture,West,1389,5,2023-08-28
7446,Desk,Furniture,East,1534,5,2023-03-30
7447,Tablet,Electronics,South,846,2,2023-11-05
7448,Phone,Electronics,East,1997,3,2023-03-13
7449,Tablet,Furniture,North,1562,5,2023-06-06
7450,Phone,Electronics,North,1397,2,2023-08-03
7451,Chair,Furniture,East,867,3,2023-11-27
7452,Tablet,Furniture,South,694,5,2023-05-13
7453,Laptop,Furniture,East,376,2,2023-01-14
7454,Desk,Furniture,East,977,2,2023-09-22
7455,Tablet,Furniture,North,531,5,2023-05-07
7456,Desk,Furniture,North,786,2,2023-09-21
7457,Chair,Furniture,South,692,5,2023-08-20
7458,Tablet,Furniture,North,1738,1,2023-05-04
7459,Phone,Electronics,South,576,3,2023-01-18
7460,Tablet,Electronics,South,173,4,2023-05-01
7461,Laptop,Furniture,West,1026,5,2023-12-15
7462,Chair,Electronics,West,753,4,2023-10-13
7463,Phone,Electronics,North,275,3,2023-08-27
7464,Desk,Furniture,South,1908,3,2023-09-27
7465,Laptop,Furniture,North,1837,2,2023-06-28
7466,Tablet,Furniture,South,1443,5,2023-06-22
7467,Laptop,Electronics,East,959,1,2023-03-15
7468,Laptop,Electronics,South,1816,3,2023-10-11
7469,Laptop,Furniture,South,911,5,2023-10-03
7470,Tablet,Furniture,North,870,5,2023-11-24
7471,Laptop,Electronics,West,1294,3,2023-04-06
7472,Chair,Furniture,South,1576,2,2023-12-07
7473,Laptop,Furniture,South,263,4,2023-08-14
7474,Tablet,Electronics,North,142,1,2023-07-23
7475,Tablet,Electronics,South,723,5,2023-11-20
7476,Desk,Furniture,South,593,5,2023-07-30
7477,Phone,Electronics,West,1026,5,2023-07-19
7478,Phone,Furniture,North,891,4,2023-08-02
7479,Laptop,Furniture,West,1978,4,2023-04-18
7480,Desk,Furniture,East,298,1,2023-12-19
7481,Phone,Furniture,West,890,1,2023-07-24
7482,Laptop,Electronics,East,1993,5,2023-05-23
7483,Laptop,Electronics,South,1140,2,2023-03-29
7484,Phone,Electronics,North,892,5,2023-01-29
7485,Desk,Furniture,East,330,4,2023-03-03
7486,Tablet,Electronics,West,232,3,2023-05-05
7487,Phone,Furniture,North,1165,1,2023-07-19
7488,Desk,Furniture,East,589,4,2023-12-31
7489,Phone,Furniture,South,233,4,2023-07-17
7490,Laptop,Furniture,North,262,4,2023-11-26
7491,Laptop,Electronics,East,1182,2,2023-05-25
7492,Phone,Electronics,South,938,3,2023-08-02
7493,Laptop,Furniture,North,844,5,2023-02-27
7494,Phone,Furniture,West,667,1,2023-09-13
7495,Chair,Furniture,West,967,4,2023-04-22
7496,Phone,Electronics,East,1054,4,2023-11-30
7497,Tablet,Furniture,East,1900,3,2023-08-07
7498,Laptop,Electronics,North,931,3,2023-02-19
7499,Laptop,Furniture,East,1830,1,2023-05-21
7500,Laptop,Furniture,West,1088,3,2023-03-18
7501,Tablet,Furniture,West,155,2,2023-06-09
7502,Chair,Electronics,North,556,4,2023-02-04
7503,Laptop,Electronics,South,616,5,2023-10-05
7504,Chair,Furniture,East,164,1,2023-08-20
7505,Tablet,Electronics,North,1563,5,2023-09-12
7506,Laptop,Furniture,East,655,1,2023-09-03
7507,Laptop,Electronics,South,1735,4,2023-01-11
7508,Chair,Electronics,West,366,3,2023-10-15
7509,Laptop,Electronics,North,874,1,2023-08-28
7510,Chair,Electronics,South,438,3,2023-08-22
7511,Chair,Furniture,North,1371,5,2023-07-18
7512,Tablet,Furniture,West,285,4,2023-08-29
7513,Phone,Furniture,East,540,3,2023-10-02
7514,Desk,Electronics,East,592,5,2023-04-19
7515,Laptop,Furniture,South,503,4,2023-02-19
7516,Laptop,Electronics,South,1119,5,2023-07-31
7517,Desk,Furniture,West,1507,1,2023-12-30
7518,Tablet,Electronics,South,1436,3,2023-03-18
7519,Tablet,Electronics,North,499,2,2023-03-25
7520,Tablet,Electronics,South,135,2,2023-11-20
7521,Tablet,Furniture,North,946,5,2023-06-18
7522,Chair,Electronics,West,222,5,2023-05-13
7523,Chair,Furniture,West,1664,2,2023-08-17
7524,Laptop,Furniture,North,1288,2,2023-08-04
7525,Chair,Electronics,East,356,5,2023-02-13
7526,Laptop,Furniture,North,1131,4,2023-09-14
7527,Tablet,Furniture,East,363,1,2023-03-31
7528,Phone,Furniture,West,1774,3,2023-03-06
7529,Chair,Electronics,South,1304,5,2023-01-30
7530,Desk,Furniture,East,1787,4,2023-07-26
7531,Desk,Furniture,West,1929,2,2023-05-25
7532,Desk,Furniture,West,608,1,2023-12-12
7533,Laptop,Electronics,South,615,3,2023-12-21
7534,Phone,Furniture,East,484,3,2023-12-14
7535,Laptop,Electronics,North,1195,1,2023-10-24
7536,Tablet,Furniture,East,161,5,2023-08-08
7537,Tablet,Furniture,West,806,1,2023-08-22
7538,Phone,Furniture,South,1445,5,2023-04-26
7539,Tablet,Electronics,North,335,1,2023-04-13
7540,Phone,Electronics,West,814,2,2023-10-24
7541,Chair,Electronics,West,1438,4,2023-04-07
7542,Laptop,Furniture,North,737,1,2023-03-09
7543,Laptop,Electronics,West,173,4,2023-01-03
7544,Laptop,Furniture,West,109,3,2023-10-31
7545,Desk,Electronics,North,166,5,2023-11-16
7546,Phone,Electronics,West,1596,3,2023-05-05
7547,Desk,Electronics,West,677,3,2023-12-22
7548,Desk,Furniture,North,1795,5,2023-12-18
7549,Phone,Furniture,West,229,3,2023-02-25
7550,Laptop,Furniture,West,1864,3,2023-05-22
7551,Phone,Furniture,West,1668,4,2023-03-25
7552,Laptop,Furniture,North,307,2,2023-06-07
7553,Laptop,Electronics,South,755,3,2023-06-10
7554,Laptop,Electronics,East,186,5,2023-06-16
7555,Desk,Electronics,South,639,1,2023-11-16
7556,Tablet,Furniture,North,156,1,2023-08-17
7557,Chair,Furniture,North,1416,3,2023-08-25
7558,Desk,Electronics,South,186,4,2023-04-22
7559,Chair,Electronics,North,1942,2,2023-08-11
7560,Desk,Electronics,West,647,1,2023-11-21
7561,Chair,Electronics,North,861,4,2023-03-09
7562,Tablet,Electronics,East,1590,4,2023-06-16
7563,Chair,Furniture,East,1454,3,2023-09-30
7564,Laptop,Electronics,North,1877,5,2023-12-01
7565,Laptop,Furniture,South,265,1,2023-09-08
7566,Phone,Electronics,South,734,5,2023-10-13
7567,Laptop,Furniture,East,599,4,2023-01-27
7568,Phone,Furniture,West,933,2,2023-09-29
7569,Tablet,Electronics,West,519,2,2023-04-07
7570,Phone,Furniture,South,794,1,2023-04-06
7571,Laptop,Electronics,West,363,3,2023-04-02
7572,Chair,Furniture,South,455,5,2023-09-22
7573,Desk,Furniture,North,1423,4,2023-03-27
7574,Desk,Furniture,West,1641,2,2023-10-22
7575,Desk,Electronics,North,586,2,2023-12-28
7576,Chair,Furniture,South,1661,3,2023-12-07
7577,Laptop,Electronics,West,845,3,2023-12-14
7578,Desk,Furniture,North,126,1,2023-07-09
7579,Tablet,Electronics,West,1274,4,2023-04-14
7580,Desk,Electronics,South,1028,5,2023-01-22
7581,Tablet,Electronics,East,1593,1,2023-10-07
7582,Phone,Furniture,South,547,5,2023-07-25
7583,Laptop,Electronics,South,979,2,2023-02-25
7584,Chair,Furniture,East,1309,5,2023-12-11
7585,Phone,Furniture,North,1229,2,2023-10-24
7586,Phone,Electronics,South,1770,2,2023-01-27
7587,Phone,Electronics,North,804,1,2023-05-03
7588,Chair,Furniture,North,1732,1,2023-11-08
7589,Chair,Electronics,South,1941,4,2023-02-09
7590,Tablet,Electronics,South,1430,2,2023-02-26
7591,Desk,Electronics,North,289,2,2023-12-15
7592,Tablet,Electronics,East,381,1,2023-04-10
7593,Tablet,Furniture,West,625,5,2023-07-08
7594,Laptop,Furniture,North,789,4,2023-05-09
7595,Desk,Electronics,East,743,3,2023-07-06
7596,Desk,Electronics,East,675,4,2023-05-14
7597,Phone,Electronics,West,1841,1,2023-10-14
7598,Tablet,Furniture,South,1895,5,2023-12-17
7599,Chair,Electronics,West,1346,3,2023-02-28
7600,Laptop,Furniture,North,1739,2,2023-06-15
7601,Laptop,Furniture,South,929,5,2023-12-10
7602,Tablet,Furniture,East,358,2,2023-08-26
7603,Tablet,Furniture,South,780,3,2023-08-07
7604,Laptop,Electronics,West,1160,4,2023-12-18
7605,Phone,Electronics,North,1061,1,2023-04-02
7606,Laptop,Electronics,East,1546,1,2023-12-06
7607,Laptop,Electronics,East,373,2,2023-10-08
7608,Tablet,Electronics,West,1362,4,2023-04-12
7609,Phone,Furniture,East,422,1,2023-08-03
7610,Tablet,Furniture,South,1158,1,2023-07-02
7611,Tablet,Furniture,East,957,5,2023-06-21
7612,Desk,Electronics,South,1234,3,2023-12-10
7613,Phone,Furniture,West,1105,5,2023-05-17
7614,Laptop,Electronics,West,1969,3,2023-03-20
7615,Phone,Electronics,East,236,4,2023-02-25
7616,Desk,Furniture,West,660,1,2023-09-28
7617,Chair,Furniture,North,836,3,2023-02-05
7618,Laptop,Furniture,East,804,3,2023-11-23
7619,Tablet,Furniture,East,1554,3,2023-12-22
7620,Phone,Furniture,South,774,5,2023-07-10
7621,Phone,Furniture,South,1267,3,2023-07-21
7622,Desk,Electronics,East,577,1,2023-05-05
7623,Tablet,Electronics,East,1616,2,2023-09-17
7624,Desk,Furniture,North,178,5,2023-01-14
7625,Desk,Furniture,West,1305,2,2023-01-08
7626,Chair,Furniture,North,1174,5,2023-12-10
7627,Tablet,Furniture,South,1637,1,2023-05-24
7628,Laptop,Furniture,East,462,5,2023-10-19
7629,Laptop,Electronics,South,1451,5,2023-08-24
7630,Phone,Electronics,North,979,2,2023-10-03
7631,Desk,Electronics,West,1440,5,2023-09-20
7632,Laptop,Electronics,West,1272,5,2023-06-16
7633,Laptop,Electronics,South,187,2,2023-05-02
7634,Laptop,Electronics,East,923,3,2023-04-08
7635,Chair,Furniture,South,812,3,2023-05-11
7636,Tablet,Electronics,North,473,4,2023-12-04
7637,Tablet,Electronics,South,539,2,2023-01-06
7638,Desk,Electronics,East,576,4,2023-05-22
7639,Tablet,Furniture,North,921,5,2023-03-13
7640,Laptop,Electronics,East,682,3,2023-02-08
7641,Chair,Furniture,North,1329,5,2023-12-22
7642,Phone,Electronics,West,248,5,2023-12-23
7643,Tablet,Furniture,West,1910,3,2023-11-10
7644,Chair,Furniture,West,351,5,2023-09-01
7645,Tablet,Electronics,North,1048,3,2023-09-28
7646,Desk,Electronics,West,126,5,2023-07-15
7647,Phone,Electronics,North,1865,2,2023-12-04
7648,Tablet,Furniture,North,1581,2,2023-01-31
7649,Phone,Furniture,North,405,2,2023-06-13
7650,Phone,Electronics,South,290,3,2023-09-06
7651,Tablet,Electronics,West,1237,3,2023-10-04
7652,Tablet,Furniture,North,1562,4,2023-06-12
7653,Tablet,Furniture,South,1179,1,2023-04-09
7654,Chair,Electronics,North,1958,2,2023-03-17
7655,Tablet,Electronics,West,919,4,2023-10-22
7656,Laptop,Electronics,South,401,2,2023-12-14
7657,Laptop,Furniture,South,975,1,2023-11-26
7658,Tablet,Electronics,East,633,2,2023-01-21
7659,Phone,Furniture,North,291,5,2023-11-30
7660,Tablet,Electronics,East,532,5,2023-01-14
7661,Chair,Electronics,East,1906,1,2023-05-19
7662,Chair,Furniture,South,652,5,2023-07-08
7663,Tablet,Furniture,West,1652,3,2023-01-28
7664,Phone,Furniture,North,1471,3,2023-05-03
7665,Desk,Furniture,West,1410,1,2023-10-24
7666,Laptop,Furniture,East,1276,4,2023-03-01
7667,Chair,Electronics,West,124,2,2023-05-16
7668,Tablet,Electronics,North,1347,4,2023-05-21
7669,Chair,Furniture,North,483,5,2023-09-30
7670,Laptop,Furniture,South,1418,5,2023-01-06
7671,Phone,Furniture,North,1389,3,2023-10-30
7672,Chair,Electronics,East,752,2,2023-04-12
7673,Tablet,Furniture,West,1114,1,2023-07-17
7674,Chair,Electronics,West,1318,5,2023-07-20
7675,Chair,Electronics,East,1206,1,2023-10-26
7676,Laptop,Furniture,South,1114,5,2023-02-12
7677,Desk,Furniture,South,392,3,2023-07-20
7678,Laptop,Furniture,West,1457,5,2023-12-28
7679,Desk,Electronics,East,569,3,2023-12-21
7680,Chair,Electronics,East,1096,3,2023-06-30
7681,Chair,Furniture,North,148,2,2023-01-30
7682,Phone,Furniture,East,585,2,2023-10-15
7683,Chair,Electronics,East,1139,4,2023-11-28
7684,Tablet,Furniture,North,1618,5,2023-07-30
7685,Laptop,Furniture,South,1124,3,2023-09-02
7686,Laptop,Furniture,East,785,4,2023-08-02
7687,Laptop,Electronics,West,296,2,2023-07-18
7688,Desk,Furniture,North,1293,4,2023-05-02
7689,Laptop,Furniture,South,423,3,2023-08-08
7690,Desk,Furniture,West,568,1,2023-06-03
7691,Laptop,Electronics,North,517,4,2023-12-31
7692,Phone,Furniture,West,1489,2,2023-05-24
7693,Chair,Electronics,South,579,3,2023-07-11
7694,Laptop,Furniture,West,728,1,2023-11-13
7695,Chair,Furniture,North,1066,1,2023-02-15
7696,Desk,Furniture,North,1304,3,2023-10-19
7697,Desk,Electronics,East,1974,5,2023-03-09
7698,Chair,Electronics,South,491,4,2023-05-03
7699,Phone,Furniture,North,1141,5,2023-04-21
7700,Tablet,Furniture,South,1048,2,2023-05-10
7701,Desk,Furniture,South,216,1,2023-08-16
7702,Desk,Electronics,South,613,1,2023-10-15
7703,Chair,Electronics,West,1840,5,2023-03-23
7704,Desk,Furniture,West,116,4,2023-10-15
7705,Desk,Furniture,South,398,5,2023-07-19
7706,Desk,Furniture,North,1006,2,2023-02-05
7707,Tablet,Electronics,North,1582,2,2023-01-15
7708,Chair,Furniture,East,1179,2,2023-04-29
7709,Chair,Electronics,South,232,4,2023-01-13
7710,Desk,Furniture,East,1449,5,2023-09-07
7711,Chair,Furniture,West,1964,3,2023-10-03
7712,Phone,Electronics,South,108,1,2023-08-28
7713,Desk,Furniture,East,1907,1,2023-12-13
7714,Desk,Electronics,North,585,2,2023-06-12
7715,Phone,Electronics,South,1509,3,2023-05-04
7716,Chair,Electronics,East,439,3,2023-04-13
7717,Phone,Furniture,South,366,5,2023-08-22
7718,Desk,Furniture,East,927,1,2023-07-30
7719,Laptop,Electronics,West,1630,5,2023-03-19
7720,Tablet,Electronics,North,1124,1,2023-03-11
7721,Laptop,Furniture,West,100,1,2023-06-16
7722,Laptop,Furniture,South,145,4,2023-07-03
7723,Desk,Furniture,East,281,2,2023-09-06
7724,Laptop,Furniture,South,732,3,2023-12-23
7725,Laptop,Electronics,South,720,4,2023-11-17
7726,Chair,Electronics,West,623,2,2023-05-21
7727,Desk,Electronics,East,209,3,2023-09-20
7728,Chair,Furniture,South,1970,5,2023-12-30
7729,Phone,Furniture,North,384,3,2023-07-26
7730,Phone,Electronics,East,1385,5,2023-04-21
7731,Phone,Furniture,East,147,2,2023-05-24
7732,Chair,Furniture,North,827,3,2023-07-28
7733,Tablet,Electronics,East,825,1,2023-09-02
7734,Phone,Furniture,East,1534,5,2023-12-31
7735,Tablet,Electronics,West,114,2,2023-01-07
7736,Laptop,Furniture,West,644,4,2023-09-01
7737,Desk,Electronics,North,1847,2,2023-05-01
7738,Chair,Electronics,West,369,4,2023-09-09
7739,Phone,Electronics,East,269,3,2023-07-11
7740,Chair,Furniture,East,1578,1,2023-12-02
7741,Laptop,Furniture,East,1032,3,2023-01-29
7742,Laptop,Furniture,South,786,1,2023-05-03
7743,Desk,Furniture,North,837,3,2023-08-03
7744,Chair,Electronics,West,509,3,2023-12-12
7745,Chair,Electronics,West,1848,4,2023-05-22
7746,Laptop,Electronics,East,1788,2,2023-07-12
7747,Phone,Furniture,West,1693,2,2023-08-15
7748,Chair,Furniture,South,1664,2,2023-09-01
7749,Phone,Furniture,East,605,1,2023-04-26
7750,Tablet,Furniture,East,1076,1,2023-05-12
7751,Phone,Electronics,South,1438,5,2023-03-22
7752,Tablet,Furniture,East,1782,5,2023-03-01
7753,Tablet,Electronics,West,398,2,2023-11-11
7754,Desk,Furniture,East,430,5,2023-01-29
7755,Tablet,Electronics,East,946,5,2023-07-16
